Team,Opp,Date,Type,Player,Timer,x1,y1,x2,y2
WHU,TOT,16.08.2014,CO,,1-23,392.48,318,247.92,131.859
WHU,TOT,16.08.2014,CS,,1-41,350.88,310.15,380,186.12
WHU,CRY,23.08.2014,G,Zárate,1-33,314.48,492.27,423.68,150.857
WHU,CRY,23.08.2014,G,Downing,1-36,554.72,475,337.36,155.848
WHU,CRY,23.08.2014,CG,Cole,2-61,382.08,368.24,358.16,154.882
WHU,CRY,23.08.2014,CO,,2-47,280.16,252.06,344.64,96.761
WHU,SOU,30.08.2014,G,Noble,1-26,344.64,539.37,415.36,147.798
WHU,SOU,30.08.2014,CS,,1-21,439.28,267.76,423.68,231.65
WHU,HUL,15.09.2014,G,Valencia,2-49,427.84,559.78,411.2,108.997
WHU,HUL,15.09.2014,G,Sakho,2-66,608.8,324.28,367.52,150.857
WHU,LIV,20.09.2014,CG,Reid,1-1,367.52,204.96,376.88,142.646
WHU,LIV,20.09.2014,G,Sakho,1-6,630.64,330.56,344.64,134.435
WHU,LIV,20.09.2014,G,Amalfitano,2-87,252.08,319.57,414.32,154.882
WHU,MUN,27.09.2014,CG,Sakho,1-36,370.64,222.23,364.4,123.326
WHU,QPR,05.10.2014,CG,Sakho,2-58,367.52,190.83,352.96,123.326
WHU,BUR,18.10.2014,CG,Sakho,2-48,370.64,266.19,415.36,148.764
WHU,BUR,18.10.2014,G,Valencia,2-53,390.4,325.85,402.88,117.208
WHU,BUR,18.10.2014,CG,Cole,2-69,403.92,222.23,383.12,139.587
WHU,BUR,18.10.2014,CO,,1-25,367.52,200.25,284.32,118.496
WHU,MCI,25.10.2014,CG,Amalfitano,1-20,354,204.96,357.12,155.848
WHU,MCI,25.10.2014,G,Sakho,2-74,426.8,292.88,420.56,153.916
WHU,MCI,25.10.2014,CO,,1-27,372.72,303.87,397.68,82.754
WHU,MCI,25.10.2014,CS,,1-18,376.88,244.21,374.8,219.09
WHU,STK,01.11.2014,G,Valencia,2-59,230.24,300.73,420.56,152.789
WHU,STK,01.11.2014,G,Downing,2-72,476.72,355.68,418.48,144.739
WHU,AST,08.11.2014,CO,,2-77,342.56,338.41,470.48,113.988
WHU,EVE,22.11.2014,G,Zárate,2-55,477.76,470.29,344.64,131.376
WHU,EVE,22.11.2014,CS,,2-75,404.96,281.89,389.36,190.83
WHU,NEW,29.11.2014,CG,Cresswell,2-55,361.28,311.72,417.44,156.975
WHU,NEW,29.11.2014,CB,,2-87,403.92,231.65,408.08,206.53
WHU,WBA,02.12.2014,CG,Nolan,1-34,400.8,204.96,415.36,113.183
WHU,WBA,02.12.2014,G,Tomkins,1-47,348.8,212.81,399.76,137.494
WHU,SWA,07.12.2014,G,Carroll,1-40,308.24,291.31,419.52,124.292
WHU,SWA,07.12.2014,G,Carroll,2-65,427.84,308.58,338.4,138.621
WHU,SWA,07.12.2014,CG,Sakho,2-86,427.84,369.81,374.8,120.267
WHU,SWA,07.12.2014,CO,,2-76,553.68,292.88,325.92,152.789
WHU,SWA,07.12.2014,CS,,1-17,492.32,215.95,442.4,198.68
WHU,SWA,07.12.2014,CS,,2-91,266.64,313.29,349.84,211.24
WHU,SUN,13.12.2014,G,Downing,1-28,622.32,459.3,343.6,156.975
WHU,LEI,20.12.2014,CG,Carroll,1-23,386.24,361.96,381.04,148.764
WHU,LEI,20.12.2014,G,Downing,2-55,458,496.98,337.36,139.587
WHU,LEI,20.12.2014,CO,,1-22,375.84,296.02,362.32,20.125
WHU,CHE,26.12.2014,CO,,2-86,276,330.56,326.96,150.857
WHU,ARS,28.12.2014,G,Kouyaté,2-53,386.24,245.78,415.36,116.242
WHU,ARS,28.12.2014,CO,,1-37,269.76,296.02,421.6,42.504
WHU,ARS,28.12.2014,CO,,2-95,468.4,204.96,414.32,75.992
WHU,WBA,01.01.2015,CG,Sakho,1-9,345.68,220.66,421.6,147.798
WHU,SWA,10.01.2015,G,Carroll,1-42,202.16,366.67,414.32,113.183
WHU,HUL,18.01.2015,CG,Carroll,2-48,381.04,237.93,406,158.907
WHU,HUL,18.01.2015,CG,Amalfitano,2-68,477.76,285.03,365.44,157.941
WHU,HUL,18.01.2015,CG,Downing,2-71,420.56,385.51,412.24,160.034
WHU,HUL,18.01.2015,CO,,1-12,421.6,203.39,414.32,80.5
WHU,LIV,31.01.2015,,,,,,,
WHU,MUN,08.02.2015,G,Kouyaté,2-48,378.96,299.16,356.08,152.789
WHU,MUN,08.02.2015,CS,,1-31,471.52,219.09,424.72,176.7
WHU,SOU,11.02.2015,,,,,,,
WHU,TOT,22.02.2015,CG,Kouyaté,1-21,368.56,272.47,386.24,121.233
WHU,TOT,22.02.2015,G,Sakho,2-61,488.16,201.82,334.24,132.503
WHU,TOT,22.02.2015,CS,,1-27,468.4,263.05,451.76,233.22
WHU,TOT,22.02.2015,CS,,2-58,546.4,303.87,466.32,200.25
WHU,TOT,22.02.2015,CS,,2-65,346.72,233.22,344.64,175.13
WHU,CRY,28.02.2015,G,Valencia,2-75,455.92,478.14,343.6,146.671
WHU,CRY,28.02.2015,CS,,2-80,510,252.06,481.92,219.09
WHU,CHE,04.03.2015,CS,,1-35,374.8,263.05,370.64,189.26
WHU,ARS,14.03.2015,,,,,,,
WHU,SUN,21.03.2015,CG,Sakho,2-87,537.04,308.58,346.72,154.882
WHU,LEI,04.04.2015,CG,Kouyaté,1-31,550.56,296.02,345.68,143.612
WHU,LEI,04.04.2015,CO,,1-25,381.04,294.45,198,127.512
WHU,LEI,04.04.2015,CO,,2-72,250,322.71,326.96,160.034
WHU,LEI,04.04.2015,CS,,2-82,390.4,303.87,377.92,198.68
WHU,STK,11.04.2015,G,Cresswell,1-6,226.08,515.82,415.36,120.267
WHU,MCI,19.04.2015,CO,,2-86,288.48,242.64,430.96,192.4
WHU,MCI,19.04.2015,CS,,2-88,225.04,388.65,282.24,325.85
WHU,QPR,25.04.2015,CO,,2-81,338.4,319.57,362.32,22.379
WHU,BUR,02.05.2015,CG,Noble,1-23,380,341.55,414.32,156.975
WHU,BUR,02.05.2015,CO,,2-56,282.24,369.81,453.84,127.512
WHU,BUR,02.05.2015,CS,,1-25,375.84,292.88,400.8,203.39
WHU,AST,09.05.2015,,,,,,,
WHU,EVE,16.05.2015,G,Downing,2-61,501.68,349.4,341.52,160.034
WHU,EVE,16.05.2015,CO,,2-80,381.04,296.02,320.72,47.012
WHU,NEW,24.05.2015,CS,,1-23,221.92,245.78,298.88,197.11
WBA,SUN,16.08.2014,CG,Berahino,1-41,380,341.55,341.52,160.034
WBA,SUN,16.08.2014,CG,Berahino,2-73,429.92,187.69,419.52,148.764
WBA,SOU,23.08.2014,CS,,2-72,519.36,277.18,433.04,219.09
WBA,SWA,30.08.2014,CO,,2-55,421.6,294.45,477.76,113.988
WBA,EVE,13.09.2014,,,,,,,
WBA,TOT,21.09.2014,CG,Morrison,2-73,342.56,241.07,343.6,151.823
WBA,TOT,21.09.2014,CO,,1-3,203.2,219.09,352.96,42.504
WBA,BUR,28.09.2014,G,Dawson,1-29,342.56,189.26,384.16,152.789
WBA,BUR,28.09.2014,CG,Berahino,1-45,398.72,182.98,422.64,151.823
WBA,BUR,28.09.2014,G,Berahino,2-55,493.36,361.96,344.64,160.034
WBA,BUR,28.09.2014,G,Dorrans,2-89,429.92,405.92,337.36,160.034
WBA,LIV,04.10.2014,CG,Berahino,2-55,380,341.55,334.24,116.242
WBA,LIV,04.10.2014,CO,,1-41,386.24,270.9,421.6,58.121
WBA,MUN,20.10.2014,G,Sessegnon,1-7,412.24,454.59,423.68,107.065
WBA,MUN,20.10.2014,CG,Berahino,2-65,273.92,415.34,426.8,154.882
WBA,CRY,25.10.2014,G,Anichebe,2-50,373.76,204.96,408.08,137.494
WBA,CRY,25.10.2014,CG,Berahino,2-92,384.16,343.12,333.2,154.882
WBA,LEI,01.11.2014,,,,,,,
WBA,NEW,09.11.2014,CO,,2-78,264.56,275.61,282.24,82.754
WBA,CHE,22.11.2014,,,,,,,
WBA,ARS,29.11.2014,,,,,,,
WBA,WHU,02.12.2014,CG,Dawson,1-9,350.88,270.9,375.84,134.435
WBA,HUL,06.12.2014,CS,,1-8,380,341.55,384.16,176.7
WBA,AST,13.12.2014,CG,Gardner,2-71,438.24,303.87,342.56,155.848
WBA,AST,13.12.2014,CS,,1-39,241.68,278.75,335.28,190.83
WBA,AST,13.12.2014,CS,,2-71,385.2,310.15,396.64,231.65
WBA,QPR,20.12.2014,G,Lescott,1-9,389.36,239.5,369.6,122.199
WBA,QPR,20.12.2014,CG,Varela,1-19,286.4,313.29,380,148.764
WBA,MCI,26.12.2014,CG,Ideye,2-86,366.48,173.56,360.24,132.503
WBA,MCI,26.12.2014,CO,,2-52,295.76,255.2,296.8,156.492
WBA,MCI,26.12.2014,CO,,2-74,358.16,226.94,389.36,85.008
WBA,MCI,26.12.2014,CO,,1-17,557.84,316.43,259.36,140.875
WBA,MCI,26.12.2014,CO,,1-35,542.24,277.18,286.4,138.621
WBA,MCI,26.12.2014,CS,,1-35,435.12,333.7,396.64,197.11
WBA,STK,28.12.2014,CO,,2-62,402.88,214.38,433.04,145.705
WBA,STK,28.12.2014,CS,,1-17,220.88,270.9,254.16,244.21
WBA,WHU,01.01.2015,CG,Berahino,1-41,435.12,352.54,404.96,157.941
WBA,HUL,10.01.2015,G,Berahino,2-77,271.84,319.57,349.84,156.975
WBA,HUL,10.01.2015,CO,,1-41,456.96,327.42,281.2,143.129
WBA,EVE,19.01.2015,,,,,,,
WBA,TOT,31.01.2015,,,,,,,
WBA,BUR,08.02.2015,CG,Brunt,1-45,396.64,236.36,377.92,104.972
WBA,BUR,08.02.2015,CG,Ideye,2-66,390.4,231.65,332.16,130.41
WBA,BUR,08.02.2015,CB,,2-86,360.24,275.61,372.72,176.7
WBA,SWA,11.02.2015,G,Ideye,2-59,434.08,354.11,342.56,154.882
WBA,SWA,11.02.2015,G,Berahino,2-73,486.08,380.8,419.52,121.233
WBA,SUN,21.02.2015,,,,,,,
WBA,SOU,28.02.2015,G,Berahino,1-1,334.24,396.5,418.48,112.056
WBA,SOU,28.02.2015,CS,,1-29,361.28,233.22,368.56,182.98
WBA,AST,03.03.2015,CG,Berahino,2-65,373.76,217.52,392.48,136.528
WBA,AST,03.03.2015,CO,,2-56,336.32,272.47,382.08,58.121
WBA,STK,14.03.2015,G,Ideye,1-19,390.4,297.59,341.52,151.823
WBA,MCI,21.03.2015,CO,,2-72,346.72,187.69,341.52,97.888
WBA,QPR,04.04.2015,G,Anichebe,2-57,384.16,288.17,424.72,147.798
WBA,QPR,04.04.2015,CO,,1-13,324.88,286.6,380,55.867
WBA,QPR,04.04.2015,CS,,2-78,369.6,226.94,382.08,176.7
WBA,LEI,11.04.2015,G,Fletcher,1-7,473.6,217.52,367.52,133.469
WBA,LEI,11.04.2015,G,Gardner,1-25,406,357.25,411.2,156.975
WBA,LEI,11.04.2015,CO,,1-5,397.68,211.24,298.88,24.633
WBA,CRY,18.04.2015,CG,Morrison,1-1,339.44,281.89,349.84,153.916
WBA,CRY,18.04.2015,G,Gardner,2-52,567.2,559.78,340.48,123.326
WBA,LIV,25.04.2015,,,,,,,
WBA,MUN,02.05.2015,G,Olsson,2-62,417.44,372.95,418.48,113.183
WBA,NEW,09.05.2015,G,Anichebe,1-31,415.36,297.59,421.6,149.73
WBA,NEW,09.05.2015,CO,,2-72,306.16,187.69,337.36,93.702
WBA,CHE,18.05.2015,G,Berahino,1-8,357.12,544.08,422.64,139.587
WBA,CHE,18.05.2015,CG,Berahino,2-46,380,341.55,340.48,148.764
WBA,CHE,18.05.2015,G,Brunt,2-59,640,372.95,413.28,133.469
WBA,ARS,24.05.2015,G,McAuley,2-56,386.24,245.78,348.8,156.975
LEI,EVE,16.08.2014,CG,Ulloa,1-21,341.52,310.15,422.64,135.562
LEI,EVE,16.08.2014,CG,Wood,2-85,237.52,352.54,420.56,148.764
LEI,EVE,16.08.2014,CO,,2-64,237.52,467.15,374.8,17.871
LEI,CHE,23.08.2014,CS,,2-54,465.28,438.89,459.04,368.24
LEI,ARS,31.08.2014,G,Ulloa,1-21,400.8,297.59,356.08,135.562
LEI,ARS,31.08.2014,CO,,2-52,220.88,318,316.56,107.387
LEI,STK,13.09.2014,CG,Ulloa,2-63,462.16,241.07,422.64,154.882
LEI,MUN,21.09.2014,G,Ulloa,1-16,433.04,322.71,423.68,116.242
LEI,MUN,21.09.2014,CG,Nugent,2-61,380,341.55,382.08,127.351
LEI,MUN,21.09.2014,G,Cambiasso,2-63,381.04,377.66,414.32,151.823
LEI,MUN,21.09.2014,CG,Vardy,2-78,430.96,344.69,418.48,156.975
LEI,MUN,21.09.2014,CG,Ulloa,2-82,380,341.55,414.32,150.857
LEI,CRY,27.09.2014,,,,,,,
LEI,BUR,04.10.2014,G,Schlupp,1-32,344.64,292.88,375.84,129.444
LEI,BUR,04.10.2014,CG,Mahrez,1-39,473.6,236.36,420.56,148.764
LEI,BUR,04.10.2014,CO,,1-24,324.88,211.24,311.36,140.875
LEI,NEW,18.10.2014,CS,,1-19,376.88,409.06,382.08,241.07
LEI,SWA,25.10.2014,CO,,2-90,311.36,198.68,324.88,144.739
LEI,WBA,01.11.2014,CO,,1-28,361.28,278.75,306.16,143.129
LEI,WBA,01.11.2014,CS,,1-36,375.84,319.57,361.28,176.7
LEI,WBA,01.11.2014,CS,,2-76,367.52,281.89,384.16,178.27
LEI,SOU,08.11.2014,CO,,2-87,336.32,288.17,465.28,147.637
LEI,SUN,22.11.2014,,,,,,,
LEI,QPR,29.11.2014,G,Cambiasso,1-3,332.16,440.46,331.12,157.941
LEI,QPR,29.11.2014,G,Schlupp,2-66,334.24,503.26,419.52,147.798
LEI,QPR,29.11.2014,CO,,1-14,419.52,272.47,184.48,149.891
LEI,QPR,29.11.2014,CO,,2-61,241.68,302.3,311.36,145.383
LEI,QPR,29.11.2014,CS,,1-38,558.88,376.09,464.24,272.47
LEI,LIV,02.12.2014,CO,,1-19,320.72,572.34,300.96,156.492
LEI,LIV,02.12.2014,CB,,1-20,541.2,255.2,403.92,171.99
LEI,AST,07.12.2014,CG,Ulloa,1-12,427.84,220.66,399.76,155.848
LEI,MCI,13.12.2014,,,,,,,
LEI,WHU,20.12.2014,CS,,2-91,463.2,226.94,430.96,182.98
LEI,TOT,26.12.2014,G,Ulloa,2-47,437.2,198.68,426.8,152.789
LEI,TOT,26.12.2014,CO,,1-38,369.6,261.48,435.12,116.242
LEI,HUL,28.12.2014,G,Mahrez,1-31,496.48,534.66,333.2,155.848
LEI,LIV,01.01.2015,G,Nugent,2-57,554.72,482.85,344.64,133.469
LEI,LIV,01.01.2015,G,Schlupp,2-59,372.72,492.27,422.64,156.975
LEI,LIV,01.01.2015,CO,,1-11,404.96,341.55,304.08,78.246
LEI,AST,10.01.2015,G,Konchesky,1-45,265.6,376.09,334.24,145.705
LEI,AST,10.01.2015,CO,,1-12,415.36,339.98,506.88,154.238
LEI,AST,10.01.2015,CO,,1-26,381.04,208.1,472.56,129.766
LEI,AST,10.01.2015,CO,,1-41,297.84,267.76,403.92,78.246
LEI,AST,10.01.2015,CS,,2-52,377.92,289.74,380,179.84
LEI,STK,17.01.2015,,,,,,,
LEI,MUN,31.01.2015,CG,Wasilewski,2-79,295.76,236.36,363.36,153.916
LEI,CRY,07.02.2015,,,,,,,
LEI,ARS,10.02.2015,G,Kramaric,2-60,276,368.24,337.36,157.941
LEI,ARS,10.02.2015,CS,,2-77,544.32,372.95,459.04,292.88
LEI,EVE,22.02.2015,CG,Nugent,2-62,370.64,228.51,418.48,150.857
LEI,EVE,22.02.2015,CG,Cambiasso,2-69,300.96,303.87,388.32,140.553
LEI,EVE,22.02.2015,CO,,2-46,219.84,307.01,470.48,154.238
LEI,MCI,04.03.2015,,,,,,,
LEI,HUL,14.03.2015,,,,,,,
LEI,TOT,21.03.2015,CG,Vardy,1-37,289.52,352.54,337.36,155.848
LEI,TOT,21.03.2015,CG,Morgan,2-49,376.88,297.59,349.84,135.562
LEI,TOT,21.03.2015,G,Nugent,2-89,308.24,445.17,345.68,154.882
LEI,TOT,21.03.2015,CO,,1-47,349.84,288.17,394.56,58.121
LEI,TOT,21.03.2015,CO,,2-77,412.24,223.8,394.56,49.266
LEI,TOT,21.03.2015,CB,,2-48,387.28,214.38,385.2,198.68
LEI,WHU,04.04.2015,G,Cambiasso,1-11,366.48,515.82,421.6,150.857
LEI,WHU,04.04.2015,CG,King,2-85,387.28,212.81,410.16,127.351
LEI,WHU,04.04.2015,CB,,2-82,282.24,336.84,375.84,170.42
LEI,WHU,04.04.2015,CS,,1-14,380,341.55,384.16,179.84
LEI,WHU,04.04.2015,CS,,2-69,322.8,230.08,331.12,198.68
LEI,WHU,04.04.2015,CS,,2-93,518.32,328.99,436.16,226.94
LEI,WBA,11.04.2015,CG,Nugent,1-19,417.44,341.55,348.8,153.916
LEI,WBA,11.04.2015,CG,Huth,2-79,386.24,245.78,345.68,132.503
LEI,WBA,11.04.2015,G,Vardy,2-90,173.04,316.43,424.72,154.882
LEI,WBA,11.04.2015,CO,,1-41,304.08,292.88,348.8,73.738
LEI,SWA,18.04.2015,CG,Ulloa,1-14,314.48,325.85,336.32,152.789
LEI,SWA,18.04.2015,CG,King,2-88,410.16,223.8,351.92,142.646
LEI,SWA,18.04.2015,CO,,2-54,437.2,270.9,338.4,73.738
LEI,SWA,18.04.2015,CS,,2-72,267.68,307.01,286.4,285.03
LEI,BUR,25.04.2015,CG,Vardy,2-59,417.44,171.99,408.08,147.798
LEI,CHE,29.04.2015,CG,Albrighton,1-47,465.28,333.7,346.72,155.848
LEI,NEW,02.05.2015,G,Ulloa,1-0,316.56,230.08,360.24,108.031
LEI,NEW,02.05.2015,CG,Morgan,1-16,359.2,259.91,372.72,131.376
LEI,NEW,02.05.2015,CG,Ulloa,2-47,380,341.55,345.68,121.233
LEI,NEW,02.05.2015,CO,,2-51,449.68,294.45,244.8,147.637
LEI,NEW,02.05.2015,CO,,2-92,383.12,222.23,451.76,91.609
LEI,NEW,02.05.2015,CS,,2-55,622.32,350.97,569.28,316.43
LEI,NEW,02.05.2015,CS,,2-58,374.8,261.48,368.56,175.13
LEI,SOU,09.05.2015,G,Mahrez,1-6,324.88,493.84,417.44,153.916
LEI,SOU,09.05.2015,CG,Mahrez,1-18,361.28,230.08,361.28,104.972
LEI,SOU,09.05.2015,CS,,1-34,488.16,313.29,466.32,267.76
LEI,SUN,16.05.2015,,,,,,,
LEI,QPR,24.05.2015,CG,Vardy,1-15,364.4,270.9,406,154.882
LEI,QPR,24.05.2015,G,Albrighton,1-42,494.4,413.77,345.68,136.528
LEI,QPR,24.05.2015,G,Ulloa,2-50,393.52,291.31,403.92,128.317
LEI,QPR,24.05.2015,G,Cambiasso,2-51,173.04,382.37,420.56,153.916
LEI,QPR,24.05.2015,CG,Kramaric,2-85,530.8,286.6,336.32,148.764
NEW,MCI,17.08.2014,CO,,2-57,375.84,286.6,399.76,55.867
NEW,AST,23.08.2014,,,,,,,
NEW,CRY,30.08.2014,G,Janmaat,1-36,398.72,308.58,372.72,154.882
NEW,CRY,30.08.2014,G,Aarons,2-72,407.04,281.89,421.6,136.528
NEW,CRY,30.08.2014,CG,Williamson,2-87,409.12,193.97,411.2,154.882
NEW,SOU,13.09.2014,CO,,2-77,400.8,294.45,357.12,211.24
NEW,SOU,13.09.2014,CS,,1-25,364.4,330.56,375.84,171.99
NEW,SOU,13.09.2014,CS,,2-78,273.92,198.68,363.36,170.42
NEW,HUL,20.09.2014,G,Cissé,2-72,569.28,277.18,427.84,160.034
NEW,HUL,20.09.2014,CG,Cissé,2-86,369.6,209.67,376.88,150.857
NEW,STK,29.09.2014,CO,,2-83,412.24,222.23,344.64,96.761
NEW,SWA,04.10.2014,G,Cissé,1-42,479.84,222.23,424.72,142.646
NEW,SWA,04.10.2014,CG,Cissé,2-74,381.04,231.65,357.12,155.848
NEW,LEI,18.10.2014,G,Obertan,2-70,348.8,449.88,343.6,146.671
NEW,LEI,18.10.2014,CO,,1-7,407.04,299.16,296.8,154.238
NEW,LEI,18.10.2014,CO,,2-51,514.16,214.38,441.36,123.004
NEW,LEI,18.10.2014,CS,,2-85,344.64,269.33,366.48,179.84
NEW,TOT,26.10.2014,CG,Ameobi,2-45,224,280.32,413.28,156.975
NEW,TOT,26.10.2014,G,Pérez Gutiérrez,2-57,362.32,289.74,411.2,137.494
NEW,TOT,26.10.2014,CO,,2-64,284.32,182.98,304.08,154.238
NEW,LIV,01.11.2014,CG,Pérez Gutiérrez,2-72,378.96,313.29,357.12,152.789
NEW,LIV,01.11.2014,CS,,2-76,346.72,399.64,365.44,258.34
NEW,WBA,09.11.2014,G,Pérez Gutiérrez,1-44,437.2,299.16,334.24,158.907
NEW,WBA,09.11.2014,CG,Coloccini,2-61,336.32,278.75,341.52,147.798
NEW,QPR,22.11.2014,G,Sissoko,2-77,302,352.54,424.72,138.621
NEW,QPR,22.11.2014,CO,,2-90,310.32,341.55,319.68,171.99
NEW,QPR,22.11.2014,CS,,2-56,274.96,404.35,317.6,327.42
NEW,WHU,29.11.2014,,,,,,,
NEW,BUR,02.12.2014,CG,Cissé,2-47,386.24,259.91,401.84,141.68
NEW,CHE,06.12.2014,CG,Cissé,2-56,383.12,223.8,384.16,154.882
NEW,CHE,06.12.2014,CG,Cissé,2-77,423.68,318,418.48,158.907
NEW,ARS,13.12.2014,G,Pérez Gutiérrez,2-62,260.4,336.84,421.6,142.646
NEW,ARS,13.12.2014,CS,,1-33,347.76,219.09,359.2,190.83
NEW,SUN,21.12.2014,,,,,,,
NEW,MUN,26.12.2014,CG,Cissé,2-86,381.04,339.98,424.72,104.972
NEW,EVE,28.12.2014,CG,Cissé,1-33,355.04,281.89,355.04,140.553
NEW,EVE,28.12.2014,G,Pérez Gutiérrez,2-50,332.16,398.07,341.52,158.907
NEW,EVE,28.12.2014,CG,Colback,2-67,443.44,313.29,336.32,160.034
NEW,BUR,01.01.2015,G,Taylor,1-14,414.32,241.07,334.24,137.494
NEW,BUR,01.01.2015,G,Colback,1-25,449.68,567.63,426.8,145.705
NEW,BUR,01.01.2015,CG,Sissoko,2-77,471.52,217.52,383.12,154.882
NEW,BUR,01.01.2015,CO,,1-7,456.96,277.18,362.32,75.992
NEW,BUR,01.01.2015,CO,,2-77,295.76,245.78,468.4,212.81
NEW,CHE,10.01.2015,,,,,,,
NEW,SOU,17.01.2015,G,Gouffran,1-28,304.08,382.37,342.56,120.267
NEW,SOU,17.01.2015,CO,,2-74,366.48,267.76,286.4,145.383
NEW,HUL,31.01.2015,G,Cabella,1-39,370.64,456.16,337.36,150.857
NEW,HUL,31.01.2015,G,Ameobi,2-49,148.08,588.04,415.36,148.764
NEW,HUL,31.01.2015,G,Gouffran,2-77,404.96,451.45,413.28,141.68
NEW,STK,08.02.2015,G,Colback,2-73,418.48,405.92,336.32,142.646
NEW,STK,08.02.2015,CS,,1-10,313.44,266.19,349.84,225.37
NEW,CRY,11.02.2015,CG,Cissé,1-41,427.84,272.47,421.6,123.326
NEW,MCI,21.02.2015,,,,,,,
NEW,AST,28.02.2015,CG,Cissé,1-36,354,292.88,355.04,156.975
NEW,MUN,04.03.2015,CO,,2-67,448.64,377.66,300.96,151.984
NEW,MUN,04.03.2015,CS,,2-48,430.96,193.97,393.52,165.71
NEW,EVE,15.03.2015,,,,,,,
NEW,ARS,21.03.2015,CG,Sissoko,2-47,352.96,377.66,412.24,158.907
NEW,ARS,21.03.2015,CS,,2-63,322.8,193.97,336.32,171.99
NEW,SUN,05.04.2015,CO,,2-87,348.8,278.75,387.28,58.121
NEW,LIV,13.04.2015,,,,,,,
NEW,TOT,19.04.2015,CG,Colback,2-45,344.64,299.16,339.44,156.975
NEW,SWA,25.04.2015,CG,Pérez Gutiérrez,1-19,350.88,236.36,364.4,158.907
NEW,SWA,25.04.2015,CG,de Jong,2-86,453.84,278.75,343.6,156.975
NEW,SWA,25.04.2015,CS,,2-76,381.04,354.11,374.8,197.11
NEW,LEI,02.05.2015,,,,,,,
NEW,WBA,09.05.2015,G,Pérez Gutiérrez,1-40,314.48,383.94,427.84,157.941
NEW,WBA,09.05.2015,CB,,1-29,367.52,286.6,394.56,165.71
NEW,QPR,16.05.2015,CG,Riviere,1-23,475.68,299.16,421.6,133.469
NEW,QPR,16.05.2015,CO,,2-62,386.24,285.03,394.56,20.125
NEW,QPR,16.05.2015,CS,,1-45,310.32,239.5,347.76,171.99
NEW,WHU,24.05.2015,CG,Sissoko,2-53,387.28,263.05,412.24,152.789
NEW,WHU,24.05.2015,G,Gutiérrez,2-84,166.8,485.99,404.96,156.975
NEW,WHU,24.05.2015,CO,,1-0,488.16,231.65,-42.24,171.99
SUN,WBA,16.08.2014,G,Cattermole,1-4,384.16,520.53,421.6,118.174
SUN,WBA,16.08.2014,CG,Larsson,2-84,342.56,294.45,396.64,156.975
SUN,WBA,16.08.2014,CO,,1-30,421.6,283.46,446.56,131.859
SUN,MUN,24.08.2014,G,Rodwell,1-29,393.52,270.9,422.64,140.553
SUN,QPR,30.08.2014,CS,,1-10,269.76,319.57,357.12,206.53
SUN,TOT,13.09.2014,G,Johnson,1-3,238.56,341.55,395.6,152.789
SUN,BUR,20.09.2014,,,,,,,
SUN,SWA,27.09.2014,CO,,2-73,359.2,261.48,401.84,24.633
SUN,SWA,27.09.2014,CO,,2-83,362.32,274.04,308.24,127.512
SUN,STK,04.10.2014,CG,Wickham,1-3,366.48,226.94,342.56,147.798
SUN,STK,04.10.2014,G,Fletcher,1-22,370.64,266.19,417.44,152.789
SUN,STK,04.10.2014,CG,Fletcher,2-78,243.76,255.2,400.8,126.385
SUN,SOU,18.10.2014,CO,,1-34,384.16,335.27,497.52,156.492
SUN,ARS,25.10.2014,,,,,,,
SUN,CRY,03.11.2014,CG,Fletcher,1-30,440.32,341.55,340.48,135.562
SUN,CRY,03.11.2014,G,Gomez Garcia-Penche,2-78,302,515.82,423.68,154.882
SUN,CRY,03.11.2014,G,Fletcher,2-94,462.16,314.86,341.52,134.435
SUN,EVE,09.11.2014,G,Larsson,2-66,306.16,506.4,344.64,130.41
SUN,LEI,22.11.2014,CS,,1-22,322.8,303.87,333.2,280.32
SUN,CHE,29.11.2014,CO,,1-33,470.48,296.02,367.52,96.761
SUN,CHE,29.11.2014,CO,,2-83,384.16,377.66,257.28,154.238
SUN,MCI,03.12.2014,G,Wickham,1-18,257.28,349.4,422.64,155.848
SUN,LIV,06.12.2014,,,,,,,
SUN,WHU,13.12.2014,CG,Gomez Garcia-Penche,1-21,380,341.55,418.48,155.848
SUN,NEW,21.12.2014,CG,Johnson,2-89,429.92,310.15,422.64,131.376
SUN,NEW,21.12.2014,CO,,1-22,302,187.69,311.36,138.621
SUN,NEW,21.12.2014,CO,,2-53,340.48,352.54,286.4,100.625
SUN,HUL,26.12.2014,CG,Johnson,1-0,324.88,178.27,366.48,158.907
SUN,AST,28.12.2014,,,,,,,
SUN,MCI,01.01.2015,G,Rodwell,2-67,323.84,274.04,422.64,133.469
SUN,MCI,01.01.2015,CG,Johnson,2-70,380,341.55,406,133.469
SUN,LIV,10.01.2015,,,,,,,
SUN,TOT,17.01.2015,G,Larsson,1-30,344.64,534.66,336.32,116.242
SUN,TOT,17.01.2015,CO,,1-27,349.84,220.66,195.92,147.637
SUN,TOT,17.01.2015,CS,,2-80,291.6,300.73,354,206.53
SUN,BUR,31.01.2015,CG,Wickham,1-19,364.4,231.65,411.2,127.351
SUN,BUR,31.01.2015,CG,Defoe,1-33,372.72,209.67,354,147.798
SUN,SWA,07.02.2015,G,Defoe,1-41,429.92,453.02,338.4,158.907
SUN,QPR,10.02.2015,CO,,1-30,375.84,237.93,562,120.75
